407e54,EXS21Q,United Kingdom,1750018387,1750018387,26.9932,38.2147,11582.4,False,209.55,324.59,-0.33,,12070.08,3267,False,0,2025-06-15 20:13:07
407e45,EXS321P,United Kingdom,1750018388,1750018388,26.0573,39.0923,11285.22,False,254.03,131.47,0.0,,11772.9,7503,False,0,2025-06-15 20:13:08
06a099,QTR2B,Qatar,1750018273,1750018273,53.7026,24.5769,5486.4,False,216.03,285.33,0.0,,5814.06,3434,False,0,2025-06-15 20:11:13
406c81,EXS4TC,United Kingdom,1750017367,1750018383,34.3986,33.0523,7147.56,False,80.34,237.02,10.4,,4960.62,2233,False,0,2025-06-15 19:56:07
407f8c,EXS9KF,United Kingdom,1750018388,1750018388,31.2469,34.9954,7620.0,False,210.0,300.15,7.48,,7970.52,,False,0,2025-06-15 20:13:08
407f7d,EXS219Q,United Kingdom,1750018348,1750018376,29.4241,37.6449,9372.6,False,225.61,141.67,-5.2,,9776.46,3463,False,0,2025-06-15 20:12:28
510115,BRU8227,Belarus,1750018372,1750018372,31.1569,37.538,5501.64,False,172.32,206.79,-4.88,,5753.1,,False,0,2025-06-15 20:12:52
407f62,EZY13UH,United Kingdom,1750018304,1750018304,32.4977,34.7142,68.58,False,71.29,290.27,-3.58,,91.44,4732,False,0,2025-06-15 20:11:44
4ba66b,TCISK,Turkey,1750018386,1750018386,29.4342,35.1397,12192.0,False,206.96,319.74,0.33,,12702.54,5621,False,0,2025-06-15 20:13:06
48c2a8,RYS7242,Poland,1750018387,1750018387,25.9171,39.3464,10972.8,False,210.44,322.15,0.33,,11430.0,5313,False,0,2025-06-15 20:13:07
45ab53,JTD387,Denmark,1750018387,1750018387,26.6392,37.2101,10302.24,False,244.57,143.47,-4.55,,10751.82,1444,False,0,2025-06-15 20:13:07
4b9e03,TKJ213,Turkey,1750018387,1750018387,31.2188,31.0119,10058.4,False,218.88,170.8,-0.33,,10629.9,1644,False,0,2025-06-15 20:13:07
4b9e04,TKJ63J,Turkey,1750018387,1750018388,31.3454,30.3273,10668.0,False,214.06,171.01,0.0,,11308.08,3374,False,0,2025-06-15 20:13:07
4b9e05,TKJ137,Turkey,1750018378,1750018384,31.1145,31.6022,10058.4,False,221.09,174.79,0.0,,10629.9,1640,False,0,2025-06-15 20:12:58
06a1e6,QTR8234,Qatar,1750017591,1750018156,26.7425,34.6499,10668.0,False,247.38,156.21,0.0,,11163.3,7663,False,0,2025-06-15 19:59:51
4bb845,PGT8BJ,Turkey,1750018387,1750018387,30.7881,36.8672,220.98,False,67.83,6.53,-3.25,,205.74,,False,0,2025-06-15 20:13:07
4bb854,PGT6311,Turkey,1750018388,1750018388,31.1631,31.3133,10965.18,False,250.09,350.89,0.33,,11620.5,5216,False,0,2025-06-15 20:13:08
4bb84f,PGT050,Turkey,1750018388,1750018388,31.0878,37.1293,4914.9,False,186.48,204.44,-9.43,,5135.88,,False,0,2025-06-15 20:13:08
4bb84b,PGT1580,Turkey,1750018387,1750018387,30.8132,36.9207,426.72,False,84.48,13.02,7.8,,426.72,,False,0,2025-06-15 20:13:07
4bb84a,PGT688,Turkey,1750018386,1750018387,31.7063,38.5229,11285.22,False,222.84,204.55,0.33,,11666.22,,False,0,2025-06-15 20:13:06
4bb87a,PGT1458,Turkey,1750018387,1750018388,25.3534,39.9184,10363.2,False,213.47,321.56,0.0,,10812.78,7030,False,0,2025-06-15 20:13:07
4bb867,PGT7UT,Turkey,1750018387,1750018387,28.8528,37.3425,10972.8,False,206.02,305.75,0.33,,11437.62,,False,0,2025-06-15 20:13:07
4bb876,PGT8DJ,Turkey,1750018380,1750018388,27.2369,38.4322,3276.6,False,189.58,116.43,14.31,,3459.48,,False,0,2025-06-15 20:13:00
46b8aa,AEE952,Greece,1750018198,1750018308,26.7759,34.6915,10668.0,False,238.79,147.85,0.0,,11163.3,7402,False,0,2025-06-15 20:09:58
801549,AKJ572,India,1750018384,1750018387,47.9315,29.2977,853.44,False,104.74,335.32,7.15,,784.86,,False,0,2025-06-15 20:13:04
80156d,IGO1234,India,1750018384,1750018384,47.969,29.2375,,True,1.29,244.69,,,,,False,0,2025-06-15 20:13:04
06a0b6,QTR5K,Qatar,1750017870,1750018386,32.7479,31.8439,12496.8,False,256.79,144.62,0.0,,13152.12,1657,False,0,2025-06-15 20:04:30
06a0bf,QTR72F,Qatar,1750018344,1750018383,34.1504,28.7158,12496.8,False,238.33,161.76,0.0,,13289.28,3337,False,0,2025-06-15 20:12:24
8013c3,AIC148,India,1750018387,1750018387,48.6901,27.1535,11887.2,False,259.28,106.6,-0.33,,12710.16,,False,0,2025-06-15 20:13:07
155bf3,IAE1822,Russian Federation,1750018387,1750018388,31.0447,38.0612,9220.2,False,208.46,37.38,4.88,,9570.72,,False,0,2025-06-15 20:13:07
